ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,relationship_probability
11,19.304873460781305,185.98321807641034,76.0632365360914,1,ME,11.316104568815962,Moderate,Punjab,Double drop,CBSE,1,1,Extrovert,3.005103622242748,4.875736669461287,4.530555228817285,7.41065558483508,6.2234418813273695,7.367820966124045,4.0360181906462,6.441241374746159,1.1771289648817067,0,7.9096975313267395,8.77124300329518,507.0195551432009,107.72353217695158,6,15.47239809662912,5,5.004657368718261,6.327122762067489,14.41390584803692,29.64555787681268
12,19.301405369644616,177.33547813505865,75.21691924115186,0,IT,5.699504141031409,Moderate,UP,Single drop,State board,2,3,Introvert,5.239561012282756,6.647720449648123,4.1587821624168235,1.6111352175315987,9.834438063972303,5.925534681874401,7.78186393513905,9.44734399376233,1.111407990434234,3,7.503194544514786,11.576383414034392,282.7823464765684,79.5930758606568,3,16.642910095760378,8,6.550007239245693,7.796047676650865,4.299465089038696,22.703074259403493
13,20.36294340734905,170.08783654898147,49.210431101382305,0,CSE,5.352965823767696,Highly passionate,Punjab,Single drop,CBSE,0,1,Ambivert,1.2324074561643847,6.348891607775657,2.0591797537456396,3.682382898571324,6.325938463230948,3.5443537657948774,4.225250238256829,3.412911551628173,1.9171187542890418,1,7.51608971869506,7.3742749412847655,165.04137767819233,77.63257126647244,3,7.225140768875243,5,6.670676128513808,5.265627920707453,3.19453419010644,27.73159130182315
14,18.0,167.62316683039015,59.40858826313539,0,BIOTECH,5.814858658389816,Moderate,UP,No drop,CBSE,1,1,Extrovert,4.299938335606282,7.643642465653892,2.474179179935968,4.66900712839852,3.4026222281219276,6.6571303990154576,3.3423119896464875,1.8956470419423541,3.6607615884923894,2,7.265584018487212,16.678674050819808,101.21480760511885,93.48199369334222,4,14.284762373753184,8,2.4192213522260295,6.977956786130305,5.99798247157458,20.868222347509032
15,18.0,170.76609070451659,74.87586310403985,4,BIOTECH,5.769564799866741,Highly passionate,UP,Single drop,State board,2,1,Ambivert,5.152141985850264,4.396984323990724,2.8817248575541834,4.068440960546305,3.947429401313729,7.636761224617411,8.688843074469204,3.658823189582481,1.7250311591655445,2,9.121319602196321,10.044679220499537,1178.3867550022421,105.74216306312388,5,7.553621504329865,6,3.933697261351897,6.254884132887069,6.4242619843648825,14.997203146794641
16,19.15656870613854,164.88236442057698,65.49850208676673,1,ECE,4.065872720330689,Highly passionate,UP,Double drop,CBSE,1,1,Extrovert,3.8549514027647147,7.523322405683905,0.8827182610205191,3.747232319059004,7.735738481291979,8.890993696248305,4.563376799911126,5.491764347210271,0.4917400911419598,2,11.310404223046843,11.524252794019933,100.0,280.6412991360064,7,10.199752076162623,6,7.808008875658125,6.359180347693383,13.732764103545376,34.96861740795222
17,18.480753319498366,150.0,52.11568584563043,3,ME,3.1278793295833074,Moderate,J&K,No drop,State board,2,1,Ambivert,5.504751313044683,2.5837777786016947,4.029113029517448,3.775948814728622,6.9727912448471105,6.652839964341739,2.482173831116419,6.532348361526447,4.785410859446192,0,10.72080591421128,10.075009098868254,322.62954170161606,142.72484305473688,8,3.556929473918686,7,9.255619950462737,8.315485927475553,6.6291636713609945,31.473907646101875
18,20.471370998892912,190.0,70.4998152695053,3,IT,7.253341567952157,Low passion,Haryana,No drop,State board,2,2,Introvert,2.925218325266039,9.117007886327501,3.944823427858122,3.9299920238443735,3.6715778706355606,5.987984657574863,3.6235144151705354,6.9189189073431425,1.0249418390193639,3,8.159016904666398,0.2379480345755116,283.655566237671,59.04850866434026,6,4.219544375521848,8,7.422317661604567,8.643268352554895,9.766914372739826,22.030846776173135
19,18.637963886718182,171.55324999199402,56.422312892102354,0,ECE,8.637251793993409,Low passion,J&K,No drop,CBSE,1,4,Ambivert,1.3219014274387764,3.4926185187882526,4.367604982583934,6.6611688701778,3.95415414995763,6.4605348848985145,4.393272709029837,2.5745938550696263,2.3813489784889503,2,10.877855307129323,10.527569452399666,100.0,80.00300308262256,4,0.1616051896910573,11,7.633076238898604,4.70509053474949,5.755335610688074,28.115698787113065
20,18.0,173.98147265122537,86.53429818070654,0,CSE,12.112453251666004,Highly passionate,Punjab,Single drop,ICSE,1,1,Ambivert,2.3215122190837,9.198306620799652,0.0875572073749003,3.8235545682301812,1.2920597717699887,9.141959517220988,9.821817509722795,3.0602196045986525,2.288038820856797,0,9.673934027764842,18.418153390613845,893.0063534169994,124.95814191441036,3,1.2009990002666413,7,7.6485282335893645,7.689094603401104,10.498534393334767,21.436737329352283
21,22.19847315338233,169.4209225012309,83.5380975490191,4,IT,4.915717733272444,Highly passionate,Punjab,Single drop,ICSE,0,1,Introvert,1.5581888406532536,8.267961124617004,4.414027872649474,2.820207127957837,4.217053559648415,6.46490641523328,4.5215009918956115,2.158098703736158,1.9640139196540527,1,10.071712061656102,9.231594415849116,159.76478705136276,58.49673798776913,8,18.302790300281465,6,5.079642996208066,4.368589642387098,12.729029098932386,28.32295982746869
22,19.661335549270195,162.6488319927541,72.24916911626681,3,CE,5.118361282839812,Moderate,Haryana,No drop,CBSE,2,3,Extrovert,3.278709028372026,4.764571230994153,6.1835012781193015,5.008234799218075,5.680006432642424,8.81893555527756,3.77812820248226,8.157391558560015,1.005938899837827,6,7.128105525900629,9.499856544104787,5208.909521086561,176.71154733049886,6,10.713821524755494,4,4.523132502137691,9.40765815574073,12.250096000008952,43.03428747940871
23,20.101292307031887,168.1407551905123,81.33208045723728,1,CSE,4.071926763872456,Low passion,UP,No drop,State board,2,0,Introvert,4.736607191652534,3.9452030367468094,2.755270104267467,2.07991816567228,7.273980466965659,8.037886663562174,7.0343266324158495,8.917933014289023,4.547025120987587,0,7.399250305662612,15.545168160752933,316.5337079671384,168.73854407989538,3,11.142482375663983,6,6.755584061239116,7.474859831648606,18.64570429868606,20.201262614824497
24,18.0,154.0060523780569,65.77749620148057,0,IT,8.81431857343392,Low passion,Punjab,Double drop,State board,2,1,Extrovert,4.4063996987920815,3.7172982917522206,5.703403001497628,2.981218411413877,3.4557791139900615,6.581320996925922,8.931583491152386,4.80569214247755,3.311676787100798,3,6.0,6.282182500470368,423.8089618326432,50.63285220666693,7,14.891393902113185,10,3.41424956846289,6.702881412053302,11.424353250704506,11.121086083456888
25,19.183425913212226,190.0,74.18524993250018,0,CE,8.037468636990662,Low passion,Delhi,Single drop,CBSE,1,2,Ambivert,1.0760819600927736,7.813379955414543,1.2586867848252323,2.6665859169548796,8.366907708745119,6.173030119072571,5.02816606657203,5.470403957213446,0.30951790213252517,1,9.465570109760435,7.047331236314269,499.5429482938188,113.08553255759675,3,5.4668985904255605,6,6.864012008208253,7.4455245866979425,13.72203110506426,26.522337266831958
26,20.166383884564798,157.65488001577603,82.7326435436249,0,CSE,3.8076635453136842,Moderate,Haryana,No drop,State board,1,2,Extrovert,4.734219553732032,8.587022184606715,6.463980665964009,1.7445256874677073,5.532784650673639,8.138863772414702,5.260796401271328,0.4045587960559887,2.796410876212999,4,8.185632713861198,8.413701774217886,102.39171696778992,62.06431869559609,4,4.2946754533669305,5,6.570035999459854,6.890672467481155,15.54345747383725,38.257854549380674
27,18.273509633866546,159.6803371615282,67.94598418153176,0,CSE,3.7445047825676423,Highly passionate,J&K,Single drop,CBSE,0,1,Ambivert,5.671100232437356,4.189614461776018,3.252750818535239,3.415038048707414,7.446969222557987,8.171664513808953,0.31493025682986164,4.87539571965013,4.420976771251475,2,10.236715189168226,9.362903948206185,100.0,59.98065677732373,5,4.605802742727012,6,1.3448740576308666,4.686801451372292,8.224620295964645,36.47799068444845
28,20.563547027518506,165.597407956136,61.937753941828596,0,CE,8.381286896489744,Highly passionate,Delhi,No drop,CBSE,0,2,Introvert,7.110130528925145,8.298828931474665,1.32165972414416,5.117570685459666,3.590938702685185,9.065510138802003,3.2533100668302812,6.244258648871337,2.3323174338199717,1,7.978935992562459,5.772124772041528,138.355834089959,55.56929752724799,2,0.7833110935207301,11,4.222078341054893,5.575648371326549,3.4336515063593764,24.598242432168355
29,19.099041965121792,182.88075724852376,45.0,1,ECE,6.9579903780210195,Highly passionate,UP,No drop,ICSE,1,2,Extrovert,7.968115272549277,8.077392719024367,2.1344452377003718,1.5957491700926194,4.104942107903426,4.982522498343822,5.315651404081562,6.962409436190016,2.6790983667344275,3,7.317609416773625,6.293788551512559,430.0601711543652,49.99313414832375,2,5.268220160466047,9,6.594570438895547,7.300309999119337,3.9569809823402826,28.98031254907414
30,19.562459375310084,170.14508999262654,64.00239769134207,0,CSE,7.89597178252786,Moderate,Other,Single drop,CBSE,0,2,Introvert,6.731879602683245,8.153078842566437,3.3620986219673203,5.665555095584471,6.621786798313154,6.448373720624323,3.3331296833347084,7.180454027762359,0.49399192090544064,2,9.106634734248173,0.9585799431150406,100.0,81.81161950077873,2,7.746527973272101,11,4.695071168795983,8.45684897225009,4.701514866074908,21.80881555433883
31,19.097440081655904,157.63864203969538,74.88107821474773,0,ECE,3.7930788041527177,Highly passionate,Rajasthan,Single drop,State board,2,2,Ambivert,2.7144714438937347,7.71393896894044,2.013006362552296,3.6617289205738324,3.1233677184006576,9.235093395148029,7.732224243280978,2.670775368414482,3.4260143814769908,6,6.887875074107373,4.7561243593467974,168.39390885755702,106.95691141757243,5,8.391233633557693,10,3.544541190847639,5.274754034566454,5.0562203337685085,30.746714444243594
32,22.778417276763406,182.5433836075734,76.34760113081155,5,ECE,1.3056878402244836,Moderate,Haryana,No drop,State board,4,3,Introvert,1.6842431810437137,7.828966958398132,5.880105811225639,3.6496257024694385,5.877723590549159,1.191429478296791,5.531771139475024,6.0076727735393165,2.151808651404775,1,8.175936714507404,9.500202410822741,825.5695457479679,86.91058026896046,3,4.643114233427379,3,9.607823708167365,6.775050258645778,5.157509309752194,22.81448938791924
33,19.979754162893098,177.31000626785482,71.05238078862092,2,CE,3.8125874582995753,Moderate,Delhi,No drop,State board,0,1,Extrovert,2.9389083967226086,3.5440745952806054,2.572150273975191,2.596890116145112,7.671666277216094,8.365732104038168,4.375042470070934,6.142167467002234,2.501399065031597,1,8.87476319093038,7.369448016665768,1163.67201172755,61.55273585737602,6,14.943733519354208,8,5.275814043558568,6.445040110219652,14.41949501402052,32.8685773932893
34,18.413433606566148,175.38434957216452,58.50441086045312,6,ME,7.719416825028067,Highly passionate,UP,No drop,ICSE,3,0,Extrovert,6.806500966469805,5.0443874561178825,3.4363797972030774,3.4790039716832344,7.911164118323367,4.438579640537955,6.732861177302803,5.9834025383228715,2.80007024521497,0,8.673545100998313,7.214590770719969,6945.320657730882,25.851950237769206,6,7.210411964140662,17,6.990342820824083,5.744656721955234,8.10646009654927,18.926102997526666
35,21.233817368154785,177.1573424117084,45.0,1,ECE,11.277644946587227,Low passion,Punjab,Single drop,State board,2,0,Introvert,1.6013135941212404,4.992349009631984,2.951491421101524,7.71615824229623,6.345902429623273,9.201013177799823,2.913039945255092,7.540895069610788,1.0118723203795978,0,8.573727859986521,14.553573092450277,3080.236229687915,33.463857834344914,8,15.62791261407264,7,8.22400225454078,7.146386502980566,8.299246348534485,28.98384205117807
36,18.168734525043465,190.0,59.05741882394318,3,IT,4.926340026180979,Moderate,Punjab,Single drop,ICSE,3,4,Introvert,2.852052304819285,8.457827581177337,1.6557995835801467,5.536131391506281,7.445664044331746,3.200776579246626,7.851621481421986,6.060544649052773,3.820223347186456,6,7.608431253930339,8.902584545200915,426.46859138978573,54.154389229393146,6,8.486321379512404,8,5.2938867879651985,7.410685410944201,5.437777164212135,28.274312421517724
37,20.313295392507133,190.0,61.34786154735258,0,BIOTECH,11.689639704692164,Low passion,Haryana,No drop,ICSE,0,3,Ambivert,5.70470920635114,7.448786700541989,1.321124706087762,1.9989971450841053,6.255473546533201,7.250604946019177,1.1999228381166585,9.47630516449274,0.6238688177913552,4,7.533795390408069,13.58582735792083,100.0,84.36107225353369,6,10.416091014769515,6,8.387999449548621,7.120698921249246,15.860118236657037,24.379543984408922
38,18.0,163.13284656996706,61.24485239371983,3,CSE,8.07454941872922,Low passion,Rajasthan,No drop,State board,3,3,Introvert,3.557999111450144,7.257070850435961,1.5985849435720825,3.7161632276520806,1.3214423038282868,7.417156065861207,5.176699678383654,7.346848060708401,1.8749007710622296,2,8.352131705229677,19.298166908491414,1163.8887739596923,134.74431592844778,3,11.181656256037009,12,7.7448867165538795,6.576379861337095,9.443234977873832,20.60616250091944
39,18.007720926652354,186.23884992811153,72.42267628373509,0,CSE,2.5174192457279343,Highly passionate,Haryana,No drop,CBSE,4,4,Extrovert,3.052485837730562,6.806173853000574,1.486623947387443,6.614653176989195,8.191109048563044,5.21098950128698,6.1880915503767,9.051588693585531,2.3656412295401092,4,10.594009088795687,6.2327149230928125,402.6404645428027,57.99565321012045,3,4.485192455257776,6,6.32793347774288,5.279496574262549,19.67550666199608,37.76584165184727
40,20.295291853803686,173.831681897589,88.82811693217808,0,BIOTECH,6.5350845945275795,Moderate,Punjab,Single drop,ICSE,3,3,Extrovert,8.763780933279321,5.126573610843174,3.505459803634639,5.846358203171126,8.386163784320566,7.029568168249792,8.550404570462355,7.203426884787454,3.309753712697335,3,7.533377779187717,13.778516775704277,863.0338939246934,42.628818903409055,5,14.120696221676802,15,6.373089996538647,6.790799195914111,4.158465252402017,28.741543528503186
41,21.107699869993116,174.9909581613775,66.48235042209312,6,BIOTECH,8.159935696029653,Highly passionate,Punjab,No drop,CBSE,2,3,Extrovert,4.098405456780768,8.137127105169668,3.739469925973498,7.669947556602938,6.35528963803713,6.876194539507203,1.5988167500884334,9.056025509334686,0.14277615176491198,1,7.896423183292375,11.655242705421001,453.2602863487418,78.58620522150729,3,1.381402810667959,13,3.6291797734013582,8.674338640028642,5.593132746190341,31.30675344396251
42,20.257052421784955,153.07729168356673,62.39921853012246,2,CSE,0.06370724638171676,Low passion,UP,No drop,State board,0,3,Ambivert,1.757247684065661,2.583640316127958,5.481285169701221,4.886828489324444,7.884087809194419,4.5920344068214725,3.507244382467223,2.074460892494066,2.0302443718906016,1,6.33702524977765,12.607282483367836,765.7702554363053,60.15268861300345,7,0.5315336312474948,8,3.4770572241479454,6.078452496730174,8.950646240326005,34.70254837621328
43,19.82652757641764,168.29614234611805,61.88933824395089,5,CSE,7.611127894783455,Moderate,UP,Single drop,CBSE,1,1,Ambivert,8.61036936959104,4.382562915502906,4.3029013989463625,7.462387883537708,8.58840456851507,6.734554342172492,5.404778538905931,4.655283412425009,2.2242356820196423,1,10.325780471938241,13.73024852949618,1288.44708567306,123.82618181436287,5,12.86972373087973,4,8.535032092486443,5.392376282912074,7.156598381942971,35.92222903601762
44,19.548344456616068,161.87176409663437,66.49261720289257,1,ECE,8.931802949557781,Low passion,UP,No drop,CBSE,3,5,Ambivert,6.289563205702461,9.362492731889581,2.1553153903882887,5.36824202112583,9.608990579076554,4.774018178097854,5.107164799387137,7.964260756399197,1.0773714228270972,1,7.794315321177198,8.377050326468506,2571.3214689141605,111.45691715232552,5,2.4553793046495462,11,6.885262351679964,4.803907313411029,1.0572799538282052,36.658668152576155
45,18.0,178.28058814893308,55.06047487581921,1,CSE,6.997170310327858,Highly passionate,Haryana,No drop,CBSE,1,2,Ambivert,4.783807269145013,5.971032195090954,1.814426279841506,2.3430983934919842,6.096476713329928,5.14482655304821,1.7390696349427224,3.965356544990866,1.2590669233046832,2,8.010998841051194,13.245586652381437,1681.4052107741063,89.538988387513,4,8.533641304228864,8,6.788034779209243,4.810553274555535,3.583380016379929,37.5877618979418
46,18.920233687407936,180.71080500402806,66.44238270495266,1,ME,5.845696973296442,Moderate,J&K,No drop,CBSE,1,1,Extrovert,5.483612666282034,2.9062132291003797,2.354908196270405,2.2786613498041937,4.2358657529375385,4.9391973630722035,1.2563784940017309,9.183354752130414,0.22242973338602656,1,8.192597445214666,9.840327928223381,12437.420037213242,88.30879339413991,5,7.1324938852734,6,9.179706399486431,4.831486860682556,20.039873880856568,20.710032295869205
47,19.30904184356032,150.0,70.4097480359816,3,CSE,5.567683542496483,Low passion,Delhi,Single drop,CBSE,0,1,Ambivert,6.492140643694158,8.526968506013281,1.5004372812300333,1.430155651426122,4.8508888712241225,6.4242528131018215,8.478387952802246,5.44592360818169,1.81194559186555,0,8.455738706552657,2.683523108130803,1461.3032156356837,148.2335066487634,4,11.614328296958243,10,4.028422018528081,6.207636154056218,6.850797083664971,20.890623291965053
48,21.585683339328373,169.77965135995728,67.51623276289386,2,CSE,5.421694180770444,Moderate,Delhi,Single drop,State board,2,3,Extrovert,3.3404666899272835,8.579675286151112,2.9066644714835106,0.9557058683812056,7.41203158885437,5.365515507299145,3.085522578810726,9.263970786404986,0.990077895986385,0,10.739421959458012,9.9116319998173,1067.9685293691746,116.30421156395157,6,11.672135762043984,16,5.551197034836522,9.771094710769468,2.298014597831429,31.106427274147627
49,20.51542743435269,181.21861504794254,70.49050320805738,5,IT,3.060050490582227,Highly passionate,Other,No drop,CBSE,2,1,Ambivert,5.74711894323486,7.722068122216534,4.630160881728822,5.723783206854565,5.975934094773513,1.191316193653562,5.315670494836939,8.704108551164822,2.694972999366517,3,10.914617737883287,8.092284276495345,305.6503379480142,67.86838666763674,7,14.591699296619057,3,7.903447744733136,6.445520162184671,10.042047838475614,28.655211998558077
50,18.0,168.13321037686555,70.20497131218242,0,BIOTECH,4.281190420237582,Moderate,Other,No drop,State board,4,0,Extrovert,1.7490141466314946,4.900056876026808,4.306818000555862,2.240611355814398,7.089082710448144,9.270517358054954,6.5982184446605,5.702813775291821,3.186107759655642,1,7.017090547106481,11.466292084460882,580.0683800875493,93.47104002501483,7,19.104360005653074,13,8.712288602673276,6.5088921955866255,19.554327881280212,17.30865737448875
51,20.48612595409219,177.29063645002364,45.0,3,ECE,4.958514885869601,Highly passionate,UP,No drop,CBSE,3,2,Extrovert,5.420445095811518,2.96234681882391,0.1341018546278199,6.1609748489457345,5.973956952515587,2.842014839219844,6.849035074166018,9.080411059030316,2.3496891581396295,5,12.602957420171567,8.821944975249473,100.0,118.02446532566165,7,1.2249126674362003,11,6.301877886429663,3.0,23.73699222380727,27.337565545981093
52,19.422376579375523,173.51165467627084,72.64244190074484,1,ECE,6.283735865564355,Highly passionate,Other,No drop,CBSE,1,3,Introvert,4.988378627463635,9.05074511650863,4.774123670138861,4.3033124432717695,1.972043960761439,5.752462833967076,5.127556298379252,7.806977909072069,2.546502571188527,1,7.695723555861896,18.148769156107587,293.4575043641784,68.17823535697617,2,6.996060516980021,7,4.469222375901068,7.7541770152376355,4.029849560165735,24.526206650139102
53,18.98461699954106,173.41660231952628,56.94782185205055,0,BIOTECH,4.607963105857333,Moderate,Delhi,No drop,State board,2,2,Extrovert,3.5354462718302218,7.828333855981083,3.08429802074416,4.196475718297624,8.815250373496214,5.000467995406796,4.545552121458503,6.38739581864148,0.9748816929897786,2,10.297030577540568,11.01719043944996,107.15355239586242,79.86155666067306,4,15.322981094024158,10,4.752493794862684,7.643896797086263,12.804036621633584,28.333776054060863
54,20.917514433261303,167.28685021931702,51.849930043952504,2,IT,3.827176893755175,Moderate,Haryana,No drop,CBSE,1,3,Introvert,9.158904247717128,3.8491201988410646,5.303099260887625,1.322157785384059,8.227482053896459,2.382491897263272,2.0189858850256726,6.456203809228778,0.1208668587579631,1,9.671601030563984,5.238222019076601,1344.031801603231,68.00521982568876,7,0.01815659775579448,9,4.809252694691811,7.356756661487598,9.413627640501884,37.213444754619225
55,21.546499283743927,157.83419195864292,51.746578065740046,2,ECE,7.899427147814613,Low passion,Haryana,Double drop,CBSE,0,3,Introvert,4.449229101701605,5.03120522471492,2.326065474977471,2.094719058568825,7.213907259003568,8.058096386341253,6.071412103562923,6.768996885436847,2.226337609401876,3,8.981817935113153,2.485251254005945,178.71389744948888,90.1095138976372,3,4.336262102282234,6,6.689402718271278,7.146246108118186,7.452147473979247,23.675303861723837
56,21.396920178674296,158.78469852574972,70.20249932567035,0,ECE,6.926534929869639,Moderate,Delhi,Single drop,State board,3,4,Ambivert,6.0498889187089375,5.366099543068071,1.112168636593928,1.4957113287313142,5.583792163716317,2.2933544238020205,4.348338963970423,7.290871403949579,2.8402029938611095,1,8.100680669504884,5.466266337973515,662.3241455771807,66.67608954786888,4,4.826759813175629,9,2.5526274611134814,5.269400773749892,6.692590639852275,18.142855075563503
57,18.741173715166042,177.09352514455318,62.32910087330176,0,CSE,4.6519261580260824,Moderate,UP,Single drop,CBSE,1,2,Ambivert,8.806580659281915,4.212531510722966,3.0635885974974157,2.260718146416775,6.212493808116736,4.011245132446474,7.523223438328764,7.054463149785295,1.280992947095967,0,6.989431200749631,8.044096379465154,100.0,82.56094399956716,5,6.086260135822365,10,6.980751991062341,6.902976909384028,5.6299074865181575,23.551940508025382
58,19.536181436223178,170.19458255518884,45.0,1,IT,7.265696178718969,Highly passionate,Haryana,Single drop,CBSE,1,3,Extrovert,9.332560333968463,2.8408860045968485,2.5201762625185453,3.040418623936926,9.232424434515975,3.882882185929905,2.5605515546123954,4.810850120715264,0.5425347374253207,4,7.80976952757104,7.088242887408631,4660.422318469213,32.96302047972469,4,15.833222939197551,8,4.729457937086012,4.029107760573222,5.639228003130424,43.872420694533794
59,20.496895147105345,168.61487755392776,70.73645378230741,1,ECE,4.867105265785162,Highly passionate,J&K,Single drop,CBSE,0,1,Extrovert,4.425807916298434,9.467104295910946,7.148624307941733,2.822419700854508,6.627845305921082,1.7216764305742738,6.225906115970582,7.57936471647181,2.951218767926264,4,9.69190655996174,3.9238127677436694,250.38304736447034,60.51838132825389,3,6.718558392460587,6,3.3512558943472035,6.439085999895899,7.237749861782338,19.312461047764955
60,21.46331769068354,165.76109957677647,47.72470243041407,1,ECE,6.1576625737203,Highly passionate,Haryana,Single drop,CBSE,2,0,Ambivert,1.0581618846314442,1.9371158411096012,0.6841202921334777,4.0987139223913385,2.5591444209445853,6.415215629381718,4.575160882791598,8.63383178525509,2.2857095717763514,1,10.815575345963076,16.24719515040897,100.0,82.00380218314567,4,10.130863582157787,9,9.189679548753372,7.001524368392866,5.617230731456793,15.793115969607053
61,19.281238643232065,166.9481115451925,66.67785630221853,0,CSE,8.437610136807168,Highly passionate,Haryana,Single drop,CBSE,1,2,Introvert,5.308881195719961,9.155810406655785,4.115778485690707,3.6696538491424153,7.234844691692389,6.208451445350438,3.5579306469106866,5.220810528907531,4.195608300942808,3,7.4782494452797605,8.943371357077524,907.8023557964008,49.48889445017012,7,2.563858874146966,5,6.697744076332377,10.340436776148433,8.987045322654213,36.83466584654936
62,19.721511535004275,180.4691179448814,67.86198710807665,0,ECE,4.490647267084341,Moderate,Punjab,No drop,State board,1,0,Introvert,7.416140701201739,5.0404012443805835,4.00467369755548,2.220106921141184,6.130566237572092,8.694173021460145,8.773599954433259,6.277780774018965,2.198499990458784,2,8.926646481044312,3.334432127551202,116.54136142676845,57.010396757972515,5,7.906509907620626,11,1.7710804203403137,3.0,21.24846976368156,25.74977734537941
